title,url,author,year,price 
A Toolkit for Your Emotions: 45 ways to feel better,https://www.amazon.co.uk/Toolkit-Your-Emotions-ways-better/dp/1529416213/ref=sr_1_1070?qid=1683454765&s=books&sr=1-1070,Dr Emma Hepburn,5 Jan 2023,£9.68
Needing to Know for Sure: A CBT-Based Guide to Overcoming Compulsive Checking and Reassurance Seeking,https://www.amazon.co.uk/Needing-Know-Sure-Overcoming-Reassurance/dp/1684033705/ref=sr_1_1071?qid=1683454765&s=books&sr=1-1071,Martin N. Seif PhD,30 Jan 2020,£12.99
The Rocking Chair Test: A step by step guide to becoming #future you,https://www.amazon.co.uk/Rocking-Chair-Test-becoming-future/dp/1915930200/ref=sr_1_1072?qid=1683454765&s=books&sr=1-1072,Andy Fell,17 Mar 2023,£4.99
"Visual Thinking: The Hidden Gifts of People Who Think in Pictures, Patterns and Abstractions",https://www.amazon.co.uk/Visual-Thinker-Temple-Grandin-ebook/dp/B098W92PJM/ref=sr_1_1073?qid=1683454765&s=books&sr=1-1073,Temple Grandin,13 Oct 2022,£12.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMzEyNDI5MTcwNTE3NzEwOjE2ODM0NTQ3NjU6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_1074_sspa%3Fqid%3D1683454765%26s%3Dbooks%26sr%3D1-1074-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£6.00
"Coming Alive: 4 Tools to Defeat Your Inner Enemy, Ignite Creative Expression and Unleash Your Soul’s Potential",https://www.amazon.co.uk/Coming-Alive-Creative-Expression-Potential-ebook/dp/B01MR5NVHU/ref=sr_1_1075?qid=1683454765&s=books&sr=1-1075,Phil Stutz,22 Aug 2017,£13.26
Angel Answers Oracle Cards: A 44-Card Deck and Guidebook,https://www.amazon.co.uk/Angel-Answers-Oracle-Cards-Guidebook/dp/1401959245/ref=sr_1_1076?qid=1683454765&s=books&sr=1-1076,Radleigh Valentine,19 Nov 2019,£12.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNDY3Mzc1MzUwOTU5Njg4OjE2ODM0NTQ3Njc6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_1074_sspa%3Fqid%3D1683454767%26s%3Dbooks%26sr%3D1-1074-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
Who Am I?: Psychological exercises to develop self-understanding,https://www.amazon.co.uk/Who-Am-I-School-Life/dp/1912891085/ref=sr_1_1075?qid=1683454767&s=books&sr=1-1075,The School of Life,10 Jan 2019,£11.96
"Can You See Me Series Collection 3 Books Set By Libby Scott, Rebecca Westcott (Ways to Be Me, Do You Know Me?, Can You See Me?)",https://www.amazon.co.uk/Collection-Books-Libby-Rebecca-Westcott/dp/9124133744/ref=sr_1_1076?qid=1683454767&s=books&sr=1-1076,Libby Scott,1 Jan 2021,£18.00
The Imposter Cure: Escape the Mind-Trap of Imposter Syndrome,https://www.amazon.co.uk/Imposter-Cure-Escape-Mind-Trap-Syndrome/dp/B07P5GNP4S/ref=sr_1_1077?qid=1683454767&s=books&sr=1-1077,Dr Jessamy Hibberd,Unknown,£20.99
The Subtle Art of Not Giving a F*ck Journal: by Mark Manson,https://www.amazon.co.uk/Subtle-Art-Not-Giving-Journal/dp/0008542473/ref=sr_1_1078?qid=1683454767&s=books&sr=1-1078,Mark Manson,3 May 2022,£0.00
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNDY3Mzc1MzUwOTU5Njg4OjE2ODM0NTQ3Njc6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_1079_sspa%3Fqid%3D1683454767%26s%3Dbooks%26sr%3D1-1079-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£18.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNDY3Mzc1MzUwOTU5Njg4OjE2ODM0NTQ3Njc6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_1080_sspa%3Fqid%3D1683454767%26s%3Dbooks%26sr%3D1-1080-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£9.64
"The Charisma Myth: How to Engage, Influence and Motivate People",https://www.amazon.co.uk/Charisma-Myth-Engage-Influence-Motivate/dp/B09MKSPSYX/ref=sr_1_1081?qid=1683454767&s=books&sr=1-1081,Olivia Fox Cabane,Unknown,£12.99
3 Minute Positivity Journal: Boost Your Mood. Train Your Mind. Change Your Life.,https://www.amazon.co.uk/Minute-Positivity-Journal-Boost-Change/dp/1737970422/ref=sr_1_1082?qid=1683454767&s=books&sr=1-1082,Kristen Butler,27 Nov 2021,£2.99
The Emotionally Absent Mother: How To Recognize And Heal The Invisible Effects Of Childhood Emotional Neglect,https://www.amazon.co.uk/Emotionally-Absent-Mother-Jasmin-Cori/dp/1615193820/ref=sr_1_1083?qid=1683454767&s=books&sr=1-1083,Jasmin Lee Cori,1 Sept 2017,£12.99
"Empath's Survival Guide,The: Life Strategies for Sensitive People",https://www.amazon.co.uk/Empaths-Survival-Guide-Strategies-Sensitive/dp/1683642112/ref=sr_1_1084?qid=1683454767&s=books&sr=1-1084,Judith Orloff,4 Oct 2018,£6.49
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNDY3Mzc1MzUwOTU5Njg4OjE2ODM0NTQ3Njc6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_1085_sspa%3Fqid%3D1683454767%26s%3Dbooks%26sr%3D1-1085-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£14.99
The Girls Guide to Growing Up By Anita Naik & The Boys Guide to Growing Up By Phil Wilkinson 2 Books Collection Set,https://www.amazon.co.uk/Girls-Guide-Growing-Wilkinson-Collection/dp/9124200042/ref=sr_1_1086?qid=1683454767&s=books&sr=1-1086,Anita Naik,7 Mar 2022,£6.00
What a Time to be Alone: The Slumflower's Guide to Why You Are Already Enough,https://www.amazon.co.uk/What-Time-Alone-Slumflowers-bestselling/dp/1787132110/ref=sr_1_1087?qid=1683454767&s=books&sr=1-1087,Chidera Eggerue,26 Jul 2018,£11.00
Everything is Figureoutable: How One Simple Belief Can Help Us Overcome Any Obstacle and Create Unstoppable Success,https://www.amazon.co.uk/Everything-Figureoutable-Overcome-Obstacle-Unstoppable/dp/B07WXKY51Q/ref=sr_1_1088?qid=1683454767&s=books&sr=1-1088,Marie Forleo,Unknown,£0.00
The Mindfulness Workbook for OCD: A Guide to Overcoming Obsessions and Compulsions Using Mindfulness and Cognitive Behavioral Therapy (New Harbinger Self-Help Workbook),https://www.amazon.co.uk/Mindfulness-Workbook-Ocd-Overcoming-Compulsions/dp/1684035635/ref=sr_1_1089?qid=1683454767&s=books&sr=1-1089,Glenn R Schiraldi PhD,1 Feb 2021,£25.99
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToxNDY3Mzc1MzUwOTU5Njg4OjE2ODM0NTQ3Njc6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_1090_sspa%3Fqid%3D1683454767%26s%3Dbooks%26sr%3D1-1090-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£8.99
The Mindfulness Puzzle Book 3: Relaxing Puzzles to De-Stress and Unwind (Mindfulness Puzzle Books),https://www.amazon.co.uk/Mindfulness-Puzzle-Book-Relaxing-Stress/dp/1472142314/ref=sr_1_1091?qid=1683454767&s=books&sr=1-1091,Dr Gareth Moore,6 Sept 2018,£10.99
"Surrounded by Bad Bosses and Lazy Employees: or, How to Deal with Idiots at Work",https://www.amazon.co.uk/Surrounded-Bad-Bosses-Lazy-Employees/dp/1785043404/ref=sr_1_1092?qid=1683454767&s=books&sr=1-1092,Thomas Erikson,17 Aug 2021,£5.99
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMjczMTI4MTQ4NTczNjU0OjE2ODM0NTQ3NzA6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_1090_sspa%3Fqid%3D1683454770%26s%3Dbooks%26sr%3D1-1090-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
"Surrounded by Bad Bosses and Lazy Employees: or, How to Deal with Idiots at Work",https://www.amazon.co.uk/Surrounded-Bad-Bosses-Lazy-Employees/dp/1785043404/ref=sr_1_1091?qid=1683454770&s=books&sr=1-1091,Thomas Erikson,17 Aug 2021,£10.99
Allen Carr's Quit Drinking Without Willpower: Be a Happy Nondrinker: 2 (Allen Carr's Easyway),https://www.amazon.co.uk/Allen-Carrs-Drinking-Without-Willpower/dp/1784045411/ref=sr_1_1092?qid=1683454770&s=books&sr=1-1092,Allen Carr,15 Jan 2015,£12.99
Becoming the 0.1%: Thirty-four lessons from the diary of a Royal Marines Commando Recruit,https://www.amazon.co.uk/Becoming-0-1-Thirty-four-lessons-Commando/dp/1529363535/ref=sr_1_1093?qid=1683454770&s=books&sr=1-1093,Gareth Timmins,2 Jun 2022,£4.99
"Choose Joy: Relieve Burnout, Focus on Your Happiness, and Infuse More Joy into Your Everyday Life",https://www.amazon.co.uk/Choose-Joy-Relieve-Happiness-Everyday/dp/1950968774/ref=sr_1_1094?qid=1683454770&s=books&sr=1-1094,Sophie Cliff,15 Nov 2022,£12.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMjczMTI4MTQ4NTczNjU0OjE2ODM0NTQ3NzA6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_1095_sspa%3Fqid%3D1683454770%26s%3Dbooks%26sr%3D1-1095-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£12.03
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMjczMTI4MTQ4NTczNjU0OjE2ODM0NTQ3NzA6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_1096_sspa%3Fqid%3D1683454770%26s%3Dbooks%26sr%3D1-1096-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£0.00
Bad Mormon,https://www.amazon.co.uk/Audible-Bad-Mormon/dp/B09MV9BMLB/ref=sr_1_1097?qid=1683454770&s=books&sr=1-1097,Heather Gay,Unknown,£19.99
The Wild Edge of Sorrow: Rituals of Renewal and the Sacred Work of Grief,https://www.amazon.co.uk/Wild-Edge-Sorrow-Rituals-Renewal/dp/1583949763/ref=sr_1_1098?qid=1683454770&s=books&sr=1-1098,Francis Weller,15 Oct 2015,£7.68
The Yoga Sutras of Patanjali,https://www.amazon.co.uk/The-Yoga-Sutras-of-Patanjali/dp/B0839Q8N1X/ref=sr_1_1099?qid=1683454770&s=books&sr=1-1099,Sri Swami Satchidananda,Unknown,£12.99
"The Little Book of Meditation: 10 minutes a day to more relaxation, energy and creativity (The Gaia Little Books)",https://www.amazon.co.uk/Little-Book-Meditation-relaxation-creativity/dp/1856753980/ref=sr_1_1100?qid=1683454770&s=books&sr=1-1100,Dr Patrizia Collard,7 Feb 2019,£0.00
"The Greatest Self-Help Book (is the one written by you): A Daily Journal for Gratitude, Happiness, Reflection and Self-Love",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMjczMTI4MTQ4NTczNjU0OjE2ODM0NTQ3NzA6c3BfbXRmX2Jyb3dzZToyMDA5NDMzNTA0MDE5ODo6MDo6&url=%2FGreatest-Self-Help-Book-one-written%2Fdp%2F1035005182%2Fref%3Dsr_1_1101_sspa%3Fqid%3D1683454770%26s%3Dbooks%26sr%3D1-1101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Vex King,8 Dec 2022,£13.20
"The Secret to Love, Health, and Money: A Masterclass",https://www.amazon.co.uk/Secret-Love-Health-Money-Masterclass/dp/1398512397/ref=sr_1_1102?qid=1683454770&s=books&sr=1-1102,Rhonda Byrne,8 Feb 2022,£16.99
"Odd Dog Out: A bestselling story all about standing out and fitting in, from the award-winning creator of the internet sensation Draw with Rob!",https://www.amazon.co.uk/Odd-Dog-Out-Rob-Biddulph/dp/000818478X/ref=sr_1_1103?qid=1683454770&s=books&sr=1-1103,Rob Biddulph,26 Jan 2017,£13.85
"Daily Rituals: How Great Minds Make Time, Find Inspiration, and Get to Work",https://www.amazon.co.uk/Daily-Rituals-Great-Minds-Inspiration/dp/1529059968/ref=sr_1_1104?qid=1683454770&s=books&sr=1-1104,Mason Currey,11 Jun 2020,£17.99
The Way of Integrity: Finding the Path to Your True Self,https://www.amazon.co.uk/Way-Integrity-Finding-Path-Your/dp/B08VJJBVT8/ref=sr_1_1105?qid=1683454770&s=books&sr=1-1105,Martha Beck,Unknown,£0.00
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyMjczMTI4MTQ4NTczNjU0OjE2ODM0NTQ3NzA6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_1106_sspa%3Fqid%3D1683454770%26s%3Dbooks%26sr%3D1-1106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£13.79
Why Less Means More: Making Space for What Matters Most,https://www.amazon.co.uk/Why-Less-Means-More-Matters-ebook/dp/B0BXDNZ784/ref=sr_1_1107?qid=1683454770&s=books&sr=1-1107,Cathy Madavan,10 Apr 2023,£6.00
Kunyaza: The Secret to Female Pleasure,https://www.amazon.co.uk/Kunyaza-Secret-Pleasure-Habeeb-Akande/dp/0957484569/ref=sr_1_1108?qid=1683454770&s=books&sr=1-1108,Habeeb Akande,16 Nov 2018,£11.00
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyNDE5MzE2ODIxNTk2ODAzOjE2ODM0NTQ3NzM6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_1106_sspa%3Fqid%3D1683454773%26s%3Dbooks%26sr%3D1-1106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
Crystals for Self-Care: The ultimate guide to crystal healing,https://www.amazon.co.uk/Crystals-Self-Care-ultimate-crystal-healing/dp/1529360234/ref=sr_1_1107?qid=1683454773&s=books&sr=1-1107,Kirsty Gallagher,23 Nov 2021,£7.99
"Making It: How Love, Kindness and Community Helped Me Repair My Life",https://www.amazon.co.uk/Making-Kindness-Community-Helped-Repair/dp/B08QN97F88/ref=sr_1_1108?qid=1683454773&s=books&sr=1-1108,Jay Blades,Unknown,£14.99
All the Living and the Dead: An Exploration of the People Who Make Death Their Life's Work,https://www.amazon.co.uk/All-Living-Dead-Exploration-People/dp/1526601435/ref=sr_1_1109?qid=1683454773&s=books&sr=1-1109,Hayley Campbell,16 Feb 2023,£0.00
"The Cottage Fairy Companion: A Cottagecore Guide to Slow Living, Connecting to Nature, and Becoming Enchanted Again (Mindful living, Home Design for Cottages)",https://www.amazon.co.uk/Cottage-Fairy-Companion-Cottagecore-Connecting/dp/1642509795/ref=sr_1_1110?qid=1683454773&s=books&sr=1-1110,Paola Merrill,22 Mar 2023,£19.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyNDE5MzE2ODIxNTk2ODAzOjE2ODM0NTQ3NzM6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_1111_sspa%3Fqid%3D1683454773%26s%3Dbooks%26sr%3D1-1111-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£8.49
"Emotional Self-Care for Black Women: Proven Ways to Build Self-Compassion, Boost Self-Esteem and Transform Self-Sabotage Into Self-Improvement",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyNDE5MzE2ODIxNTk2ODAzOjE2ODM0NTQ3NzM6c3BfbXRmX2Jyb3dzZToyMDExOTA5MDk4ODQ5ODo6MDo6&url=%2FEmotional-Self-Care-Black-Women-Self-Improvement%2Fdp%2FB0BSJ9DVFN%2Fref%3Dsr_1_1112_sspa%3Fqid%3D1683454773%26s%3Dbooks%26sr%3D1-1112-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Ada Adisa,18 Jan 2023,£14.99
Cards Against Anxiety: A Guidebook and Cards to Help You Stress Less,https://www.amazon.co.uk/Cards-Against-Anxiety-Guidebook-Stress/dp/0711260486/ref=sr_1_1113?qid=1683454773&s=books&sr=1-1113,Dr. Pooky Knightsmith,23 Jun 2020,£0.00
The Mind Illuminated: A Complete Meditation Guide Integrating Buddhist Wisdom and Brain Science for Greater Mindfulness,https://www.amazon.co.uk/Mind-Illuminated-Meditation-Integrating-Mindfulness/dp/1781808201/ref=sr_1_1114?qid=1683454773&s=books&sr=1-1114,Matthew Immergut,3 Jan 2017,£12.99
Rebel Badge Book: Merit Badges for Adults,https://www.amazon.co.uk/Rebel-Badge-Book-Badges-Adults/dp/B09JR7ZMSH/ref=sr_1_1115?qid=1683454773&s=books&sr=1-1115,Charly Lester,18 Oct 2021,£8.99
The Power of Mess: A guide to finding joy and resilience when life feels chaotic,https://www.amazon.co.uk/Power-Mess-finding-resilience-chaotic/dp/1399709259/ref=sr_1_1116?qid=1683454773&s=books&sr=1-1116,Samantha Lourie,8 Jun 2023,£9.99
Badass Positive Affirmations for Highly Effective People,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyNDE5MzE2ODIxNTk2ODAzOjE2ODM0NTQ3NzM6c3BfbXRmX2Jyb3dzZToyMDEwMjA0NDc2MTU5ODo6MDo6&url=%2FBadass-Positive-Affirmations-Highly-Effective%2Fdp%2FB0BPGBRFB2%2Fref%3Dsr_1_1117_sspa%3Fqid%3D1683454773%26s%3Dbooks%26sr%3D1-1117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Alex Holmes,6 Dec 2022,£0.00
Be More Pirate: Or How to Take On the World and Win,https://www.amazon.co.uk/Be-More-Pirate-Take-World/dp/0241307880/ref=sr_1_1118?qid=1683454773&s=books&sr=1-1118,Sam Conniff Allende,3 May 2018,£7.49
How Life Imitates Chess,https://www.amazon.co.uk/Life-Imitates-Chess-Garry-Kasparov/dp/1529156297/ref=sr_1_1119?qid=1683454773&s=books&sr=1-1119,Garry Kasparov,11 Nov 2021,£8.99
"NKJV, Reference Bible, Compact Large Print, Imitation Leather, Burgundy, Red Letter Edition, Comfort Print: Holy Bible, New King James Version",https://www.amazon.co.uk/Reference-Compact-Imitation-Leather-Burgundy/dp/0785217517/ref=sr_1_1120?qid=1683454773&s=books&sr=1-1120,Thomas Nelson,7 Dec 2018,£4.53
Manifesto: The Battle for Green Britain,https://www.amazon.co.uk/Manifesto-Battle-Britain-Dale-Vince/dp/1529909856/ref=sr_1_1121?qid=1683454773&s=books&sr=1-1121,Dale Vince,23 Feb 2023,£8.99
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MToyNDE5MzE2ODIxNTk2ODAzOjE2ODM0NTQ3NzM6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_1122_sspa%3Fqid%3D1683454773%26s%3Dbooks%26sr%3D1-1122-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£0.00
Existential Kink: Unmask Your Shadow and Embrace Your Power a Method for Getting What You Want by Getting off on What You Don'T,https://www.amazon.co.uk/Existential-Kink-Unmask-Embrace-Getting/dp/1578636477/ref=sr_1_1123?qid=1683454773&s=books&sr=1-1123,Carolyn Elliott,25 Mar 2020,£29.99
The Wisdom of the Enneagram: The Complete Guide to Psychological and Spiritual Growth for the Nine Personality Types,https://www.amazon.co.uk/Wisdom-Enneagram-Psychological-Spiritual-Personality/dp/0553378201/ref=sr_1_1124?qid=1683454773&s=books&sr=1-1124,Don Richard Riso,15 Jun 1999,£7.91
"Dopamine Detox: Reduce Instant Gratification, Beat Social Media Addiction, and Stop Wasting Your Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MjA0NTE3MzI5Njk2NDU2OjE2ODM0NTQ3NzU6c3BfYXRmX2Jyb3dzZToyMDE0NTk1NjA1MjE5ODo6MDo6&url=%2FDopamine-Detox-Instant-Gratification-Addiction%2Fdp%2FB0BZBPNQD7%2Fref%3Dsr_1_1122_sspa%3Fqid%3D1683454775%26s%3Dbooks%26sr%3D1-1122-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Josh Snider,22 Mar 2023,£12.24
Leadership and Self-Deception: Getting Out of the Box,https://www.amazon.co.uk/Leadership-Self-Deception-Getting-Out-Box/dp/1523097809/ref=sr_1_1123?qid=1683454775&s=books&sr=1-1123,Arbinger Institute,4 Sept 2018,£10.99
Evolve Your Brain: The Science of Changing Your Mind,https://www.amazon.co.uk/Evolve-Your-Brain-Science-Changing/dp/B01NANC7F9/ref=sr_1_1124?qid=1683454775&s=books&sr=1-1124,Sean Runnette,Unknown,£12.99
The Little Book of Happiness: Joyful Quotes and Inspirational Ideas to Help You Greet Life with a Smile,https://www.amazon.co.uk/Little-Book-Happiness-Lucy-Lane/dp/1849537909/ref=sr_1_1125?qid=1683454775&s=books&sr=1-1125,Lucy Lane,14 May 2015,£8.54
Living in Tune: 21 Questions to Activate Your Intuition and Find Your Life Purpose,https://www.amazon.co.uk/Living-Tune-Questions-Activate-Intuition-ebook/dp/B09284BK44/ref=sr_1_1126?qid=1683454775&s=books&sr=1-1126,Liz Roberta,11 Jan 2022,£12.99
The 1 Minute Gratitude Journal For Everyone: With Daily Gratitude Quotes On Each Page.,https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MjA0NTE3MzI5Njk2NDU2OjE2ODM0NTQ3NzU6c3BfbXRmX2Jyb3dzZToyMDE1MDUxNDIxNDc5ODo6MDo6&url=%2FMinute-Gratitude-Journal-Everyone-Quotes%2Fdp%2FB0C2SDCQ26%2Fref%3Dsr_1_1127_sspa%3Fqid%3D1683454775%26s%3Dbooks%26sr%3D1-1127-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Jamie Stevenson,18 Apr 2023,£0.00
"The Self-Help Bible: All the Answers for a Happier, Healthier Life",https://www.amazon.co.uk/sspa/click?ie=UTF8&spc=MTo4MjA0NTE3MzI5Njk2NDU2OjE2ODM0NTQ3NzU6c3BfbXRmX2Jyb3dzZToyMDExODAwNTg0MDc5ODo6MDo6&url=%2FSelf-Help-Bible-Answers-Happier-Healthier%2Fdp%2FB0BD2H2KKD%2Fref%3Dsr_1_1128_sspa%3Fqid%3D1683454775%26s%3Dbooks%26sr%3D1-1128-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,George Mahood,6 Sept 2022,£32.89
The Seven-Day Love Prescription,https://www.amazon.co.uk/Seven-Day-Love-Prescription-John-Gottman/dp/0241600383/ref=sr_1_1129?qid=1683454775&s=books&sr=1-1129,Dr John Schwartz Gottman,27 Oct 2022,£10.23
CEO Excellence: The Six Mindsets That Distinguish the Best Leaders from the Rest,https://www.amazon.co.uk/CEO-Excellence-Mindsets-Distinguish-Leaders/dp/B09RQY7VRM/ref=sr_1_1130?qid=1683454775&s=books&sr=1-1130,Carolyn Dewar,Unknown,£12.99
Circle of Life: A Colouring Journey,https://www.amazon.co.uk/Circle-Life-Melpomeni-Chatzipanagiotou/dp/1912785277/ref=sr_1_1131?qid=1683454775&s=books&sr=1-1131,Melpomeni Chatzipanagiotou,18 Feb 2021,£8.49
What I Mean When I Say I'm Autistic: Unpuzzling a Life on the Autism Spectrum,https://www.amazon.co.uk/What-Mean-When-Say-Autistic/dp/B0BJYSTPW2/ref=sr_1_1132?qid=1683454775&s=books&sr=1-1132,Annie Kotowicz,23 Oct 2022,£12.99
